,Unnamed: 0,Unnamed: 0.1,Unnamed: 33,congruent,corrAns,date,expName,feedback_2.started,feedback_2.stopped,frameRate,instr1.started,instr1.stopped,instrText.started,instrText.stopped,letterColor,participant,practice.thisIndex,practice.thisN,practice.thisRepN,practice.thisTrialN,psychopyVersion,resp.corr,resp.keys,resp.rt,resp.started,resp.stopped,session,text,thanksText.started,thanksText.stopped,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,word.started,word.stopped
215,215.0,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.5937045459868386,142.70103601299343,None,1.0,red,,,3.0,55.0,4.0,7.0,142.70103601299343,None
216,216.0,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,0.0,down,1.969996058003744,143.80459433500073,None,1.0,blue,,,11.0,56.0,4.0,8.0,143.80459433500073,None
217,217.0,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.7282948950014543,146.28429255599622,None,1.0,green,,,7.0,57.0,4.0,9.0,146.28429255599622,None
218,218.0,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.5330453980132006,147.5195151049993,None,1.0,green,,,5.0,58.0,4.0,10.0,147.5195151049993,None
219,219.0,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.8848581250058487,148.55170301298494,None,1.0,red,,,2.0,59.0,4.0,11.0,148.55170301298494,None
220,220.0,,,incong,right,2020_Apr_04_1340,stroop,14.231644657993455,None,59.51995277192287,8.79673763300525,None,,,blue,2.0,7.0,0.0,0.0,0.0,2020.1.2,1.0,right,3.0461921569949486,11.14804120300687,None,1.0,green,,,,,,,11.14804120300687,None
221,221.0,,,cong,left,2020_Apr_04_1340,stroop,16.23235226899851,None,59.51995277192287,,,,,red,2.0,1.0,1.0,0.0,1.0,2020.1.2,1.0,left,0.4904120329883881,15.69774975499604,None,1.0,red,,,,,,,15.69774975499604,None
222,222.0,,,cong,left,2020_Apr_04_1340,stroop,18.11858922400279,None,59.51995277192287,,,,,red,2.0,0.0,2.0,0.0,2.0,2020.1.2,1.0,left,0.3682479959970806,17.713842372002546,None,1.0,red,,,,,,,17.713842372002546,None
223,223.0,,,cong,down,2020_Apr_04_1340,stroop,20.01229530799901,None,59.51995277192287,,,,,green,2.0,5.0,3.0,0.0,3.0,2020.1.2,1.0,down,0.3743392940086778,19.612627833004808,None,1.0,green,,,,,,,19.612627833004808,None
224,224.0,,,incong,down,2020_Apr_04_1340,stroop,22.389796728995858,None,59.51995277192287,,,,,green,2.0,2.0,4.0,0.0,4.0,2020.1.2,1.0,down,0.868126982008107,21.485930087015724,None,1.0,red,,,,,,,21.485930087015724,None
225,225.0,,,incong,left,2020_Apr_04_1340,stroop,24.55009203701047,None,59.51995277192287,,,,,red,2.0,8.0,5.0,0.0,5.0,2020.1.2,1.0,left,0.6477257039805409,23.87838260098943,None,1.0,blue,,,,,,,23.87838260098943,None
226,226.0,,,cong,down,2020_Apr_04_1340,stroop,26.88248944701627,None,59.51995277192287,,,,,green,2.0,6.0,6.0,0.0,6.0,2020.1.2,1.0,down,0.7959341679816134,26.048871672013767,None,1.0,green,,,,,,,26.048871672013767,None
227,227.0,,,cong,right,2020_Apr_04_1340,stroop,29.066269399016164,None,59.51995277192287,,,,,blue,2.0,11.0,7.0,0.0,7.0,2020.1.2,1.0,right,0.6777031189994887,28.34711690299445,None,1.0,blue,,,,,,,28.34711690299445,None
228,228.0,,,incong,left,2020_Apr_04_1340,stroop,31.267851244017947,None,59.51995277192287,,,,,red,2.0,4.0,8.0,0.0,8.0,2020.1.2,1.0,left,0.6829030159860849,30.547811269992962,None,1.0,green,,,,,,,30.547811269992962,None
229,229.0,,,incong,down,2020_Apr_04_1340,stroop,34.09813953700359,None,59.51995277192287,,,,,green,2.0,9.0,9.0,0.0,9.0,2020.1.2,1.0,down,1.2956134019768797,32.76315756799886,None,1.0,blue,,,,,,,32.76315756799886,None
230,230.0,,,incong,right,2020_Apr_04_1340,stroop,36.267072135990034,None,59.51995277192287,,,,,blue,2.0,3.0,10.0,0.0,10.0,2020.1.2,1.0,right,0.6672715909953695,35.57832201899146,None,1.0,red,,,,,,,35.57832201899146,None
231,231.0,,,cong,right,2020_Apr_04_1340,stroop,38.50239947999944,None,59.51995277192287,,,,,blue,2.0,10.0,11.0,0.0,11.0,2020.1.2,1.0,right,0.7284098250092939,37.74925043201074,None,1.0,blue,,,,,,,37.74925043201074,None
232,232.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,39.53393412099104,None,blue,2.0,,,,,2020.1.2,1.0,right,1.5266199830221012,41.362807316996616,None,1.0,green,,,7.0,0.0,0.0,0.0,41.362807316996616,None
233,233.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.49079214601079,43.41485066100722,None,1.0,red,,,0.0,1.0,0.0,1.0,43.41485066100722,None
234,234.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5124812670110259,44.412796407996204,None,1.0,blue,,,10.0,2.0,0.0,2.0,44.412796407996204,None
235,235.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.4567696209996938,45.44753831101115,None,1.0,green,,,4.0,3.0,0.0,3.0,45.44753831101115,None
236,236.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5959666109993123,46.41242349799722,None,1.0,blue,,,8.0,4.0,0.0,4.0,46.41242349799722,None
237,237.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.4482804319995921,47.51295132300585,None,1.0,red,,,1.0,5.0,0.0,5.0,47.51295132300585,None
238,238.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.4301346899883356,48.4652315590065,None,1.0,blue,,,11.0,6.0,0.0,6.0,48.4652315590065,None
239,239.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.7378668380260933,49.402289688994635,None,1.0,green,,,6.0,7.0,0.0,7.0,49.402289688994635,None
240,240.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.3789197680016514,50.648162433004465,None,1.0,blue,,,9.0,8.0,0.0,8.0,50.648162433004465,None
241,241.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.4381059260049369,51.52911514401785,None,1.0,red,,,3.0,9.0,0.0,9.0,51.52911514401785,None
242,242.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.704156238003634,52.48099565500162,None,1.0,red,,,2.0,10.0,0.0,10.0,52.48099565500162,None
243,243.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.8062926720012911,54.6947216730041,None,1.0,green,,,5.0,11.0,0.0,11.0,54.6947216730041,None
244,244.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.44609302197932266,56.0150473730173,None,1.0,green,,,6.0,12.0,1.0,0.0,56.0150473730173,None
245,245.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.8074286599876359,56.95069329199032,None,1.0,green,,,7.0,13.0,1.0,1.0,56.95069329199032,None
246,246.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.8824004940106533,58.25242771199554,None,1.0,red,,,3.0,14.0,1.0,2.0,58.25242771199554,None
247,247.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5710113850072958,59.64689744499629,None,1.0,red,,,0.0,15.0,1.0,3.0,59.64689744499629,None
248,248.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,1.2743393080017995,60.72761490501579,None,1.0,green,,,4.0,16.0,1.0,4.0,60.72761490501579,None
249,249.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.6376980500062928,62.51325765901129,None,1.0,green,,,5.0,17.0,1.0,5.0,62.51325765901129,None
250,250.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.096643516997574,63.662040362018146,None,1.0,blue,,,9.0,18.0,1.0,6.0,63.662040362018146,None
251,251.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.7254886020091362,65.26218242300092,None,1.0,red,,,1.0,19.0,1.0,7.0,65.26218242300092,None
252,252.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.6178235429979395,66.49500134101254,None,1.0,blue,,,11.0,20.0,1.0,8.0,66.49500134101254,None
253,253.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8831445849791635,67.61247036099668,None,1.0,blue,,,8.0,21.0,1.0,9.0,67.61247036099668,None
254,254.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,1.4082608390017413,68.99649093201151,None,1.0,blue,,,10.0,22.0,1.0,10.0,68.99649093201151,None
255,255.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,2.102251002012053,70.91140800600988,None,1.0,red,,,2.0,23.0,1.0,11.0,70.91140800600988,None
256,256.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,1.1095934820186812,73.51300462699146,None,1.0,red,,,3.0,24.0,2.0,0.0,73.51300462699146,None
257,257.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.9094863680074924,75.13091039599384,None,1.0,blue,,,9.0,25.0,2.0,1.0,75.13091039599384,None
258,258.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.8199954369920306,76.54533412199818,None,1.0,red,,,2.0,26.0,2.0,2.0,76.54533412199818,None
259,259.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.6544889930228237,77.87705745000858,None,1.0,blue,,,11.0,27.0,2.0,3.0,77.87705745000858,None
260,260.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5421599000110291,79.04632701000081,None,1.0,blue,,,10.0,28.0,2.0,4.0,79.04632701000081,None
261,261.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.46437330200569704,80.09497518601711,None,1.0,red,,,1.0,29.0,2.0,5.0,80.09497518601711,None
262,262.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.9331624680198728,81.06056543000159,None,1.0,green,,,6.0,30.0,2.0,6.0,81.06056543000159,None
263,263.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5757855320116505,82.49643347199891,None,1.0,green,,,4.0,31.0,2.0,7.0,82.49643347199891,None
264,264.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.6323130220116582,83.57899315800749,None,1.0,blue,,,8.0,32.0,2.0,8.0,83.57899315800749,None
265,265.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.8272373430081643,84.71097137700417,None,1.0,green,,,7.0,33.0,2.0,9.0,84.71097137700417,None
266,266.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.6392003260261845,86.04700501501793,None,1.0,green,,,5.0,34.0,2.0,10.0,86.04700501501793,None
267,267.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5528263550077099,87.1942469550122,None,1.0,red,,,0.0,35.0,2.0,11.0,87.1942469550122,None
268,268.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.2123858270060737,88.26468136601034,None,1.0,green,,,6.0,36.0,3.0,0.0,88.26468136601034,None
269,269.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.6853250710119028,89.97960187800345,None,1.0,green,,,7.0,37.0,3.0,1.0,89.97960187800345,None
270,270.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.7232627780176699,91.17982480101637,None,1.0,blue,,,11.0,38.0,3.0,2.0,91.17982480101637,None
271,271.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.4803264090151061,92.41161127001396,None,1.0,red,,,0.0,39.0,3.0,3.0,92.41161127001396,None
272,272.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8026612859976012,93.39521276101006,None,1.0,blue,,,8.0,40.0,3.0,4.0,93.39521276101006,None
273,273.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8494830900162924,94.71148664699284,None,1.0,green,,,4.0,41.0,3.0,5.0,94.71148664699284,None
274,274.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.9468988649896346,96.06397482199827,None,1.0,red,,,3.0,42.0,3.0,6.0,96.06397482199827,None
275,275.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.1054693489859346,97.51137218001531,None,1.0,blue,,,9.0,43.0,3.0,7.0,97.51137218001531,None
276,276.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,0.0,right,0.8726095169840846,99.12823699600996,None,1.0,green,,,5.0,44.0,3.0,8.0,99.12823699600996,None
277,277.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,1.091131827008212,100.5144445890037,None,1.0,red,,,1.0,45.0,3.0,9.0,100.5144445890037,None
278,278.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.9376505679974798,102.11437830599607,None,1.0,red,,,2.0,46.0,3.0,10.0,102.11437830599607,None
279,279.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5021893529919907,103.59632210899143,None,1.0,blue,,,10.0,47.0,3.0,11.0,103.59632210899143,None
280,280.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5249017190071754,104.61375213600695,None,1.0,red,,,0.0,48.0,4.0,0.0,104.61375213600695,None
281,281.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.7600300130143296,105.64747256599371,None,1.0,blue,,,11.0,49.0,4.0,1.0,105.64747256599371,None
282,282.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.7325512150127906,106.9138796380139,None,1.0,green,,,4.0,50.0,4.0,2.0,106.9138796380139,None
283,283.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,0.0,right,0.7007468859956134,108.14570292699499,None,1.0,green,,,6.0,51.0,4.0,3.0,108.14570292699499,None
284,284.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,0.0,down,0.9528551080147736,109.3614338740008,None,1.0,red,,,3.0,52.0,4.0,4.0,109.3614338740008,None
285,285.0,,,cong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.4315926669805776,110.8278435410175,None,1.0,green,,,5.0,53.0,4.0,5.0,110.8278435410175,None
286,286.0,,,incong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.5868136280041654,112.76256925601048,None,1.0,green,,,7.0,54.0,4.0,6.0,112.76256925601048,None
287,287.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,1.4828938720165752,113.8604193580104,None,1.0,blue,,,9.0,55.0,4.0,7.0,113.8604193580104,None
288,288.0,,,incong,down,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,green,2.0,,,,,2020.1.2,1.0,down,0.7310615959868301,115.84423886501465,None,1.0,red,,,2.0,56.0,4.0,8.0,115.84423886501465,None
289,289.0,,,cong,right,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,blue,2.0,,,,,2020.1.2,1.0,right,0.7705026240146253,117.07772800599925,None,1.0,blue,,,10.0,57.0,4.0,9.0,117.07772800599925,None
290,290.0,,,cong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.5599139740224928,118.362218380993,None,1.0,red,,,1.0,58.0,4.0,10.0,118.362218380993,None
291,291.0,,,incong,left,2020_Apr_04_1340,stroop,,,59.51995277192287,,,,,red,2.0,,,,,2020.1.2,1.0,left,0.8446947949996684,119.4293871659902,None,1.0,blue,,,8.0,59.0,4.0,11.0,119.4293871659902,None
292,,,,cong,,,,,,,,,,,,1.0,,,,,,,,0.8174935467201674,,,,,,,,,,,,
293,,,,incong,,,,,,,,,,,,1.0,,,,,,,,0.8814514543887021,,,,,,,,,,,,
294,,,,cong,,,,,,,,,,,,2.0,,,,,,,,0.6856409683104074,,,,,,,,,,,,
295,,,,incong,,,,,,,,,,,,2.0,,,,,,,,0.9690930053345964,,,,,,,,,,,,
296,,,,incong,right,2020_Apr_04_1338,stroop,34.340132139011985,None,59.7418969568182,22.514217018004274,None,,,blue,1.0,7.0,0.0,0.0,0.0,2020.1.2,1.0,right,0.928767836012412,33.370934006990865,None,1.0,green,,,,,,,33.370934006990865,None
297,,,,cong,right,2020_Apr_04_1338,stroop,36.475275984004845,None,59.7418969568182,,,,,blue,1.0,10.0,1.0,0.0,1.0,2020.1.2,1.0,right,0.6256340419931803,35.82014406999224,None,1.0,blue,,,,,,,35.82014406999224,None
298,,,,cong,down,2020_Apr_04_1338,stroop,38.676010675990256,None,59.7418969568182,,,,,green,1.0,5.0,2.0,0.0,2.0,2020.1.2,1.0,down,0.6929353160085157,37.95376499698614,None,1.0,green,,,,,,,37.95376499698614,None
299,,,,incong,down,2020_Apr_04_1338,stroop,41.42274592598551,None,59.7418969568182,,,,,green,1.0,2.0,3.0,0.0,3.0,2020.1.2,0.0,right,1.2321299570030533,40.15650807999191,None,1.0,red,,,,,,,40.15650807999191,None
300,,,,cong,down,2020_Apr_04_1338,stroop,43.67295284298597,None,59.7418969568182,,,,,green,1.0,6.0,4.0,0.0,4.0,2020.1.2,1.0,down,0.717584218014963,42.90387064800598,None,1.0,green,,,,,,,42.90387064800598,None
301,,,,incong,down,2020_Apr_04_1338,stroop,46.04287803400075,None,59.7418969568182,,,,,green,1.0,9.0,5.0,0.0,5.0,2020.1.2,1.0,down,0.8828058460203465,45.138650556997156,None,1.0,blue,,,,,,,45.138650556997156,None
302,,,,incong,left,2020_Apr_04_1338,stroop,49.03554596798495,None,59.7418969568182,,,,,red,1.0,8.0,6.0,0.0,6.0,2020.1.2,1.0,left,1.471243387000868,47.53801119999844,None,1.0,blue,,,,,,,47.53801119999844,None
303,,,,incong,right,2020_Apr_04_1338,stroop,51.20365224100532,None,59.7418969568182,,,,,blue,1.0,3.0,7.0,0.0,7.0,2020.1.2,1.0,right,0.6617573469993658,50.520382146001786,None,1.0,red,,,,,,,50.520382146001786,None
304,,,,cong,left,2020_Apr_04_1338,stroop,53.3864206399885,None,59.7418969568182,,,,,red,1.0,0.0,8.0,0.0,8.0,2020.1.2,1.0,left,0.6802930309786461,52.68794084299589,None,1.0,red,,,,,,,52.68794084299589,None
305,,,,cong,left,2020_Apr_04_1338,stroop,55.50537538700154,None,59.7418969568182,,,,,red,1.0,1.0,9.0,0.0,9.0,2020.1.2,1.0,left,0.5847018789791036,54.87131558399415,None,1.0,red,,,,,,,54.87131558399415,None
306,,,,cong,right,2020_Apr_04_1338,stroop,57.80386258498766,None,59.7418969568182,,,,,blue,1.0,11.0,10.0,0.0,10.0,2020.1.2,1.0,right,0.7893218279932626,56.98676982100005,None,1.0,blue,,,,,,,56.98676982100005,None
307,,,,incong,left,2020_Apr_04_1338,stroop,60.559735474991605,None,59.7418969568182,,,,,red,1.0,4.0,11.0,0.0,11.0,2020.1.2,1.0,left,1.2344034199777525,59.28865200901054,None,1.0,green,,,,,,,59.28865200901054,None
308,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,61.606232072983396,None,green,1.0,,,,,2020.1.2,1.0,down,1.3911340159829706,68.73578969898517,None,1.0,red,,,2.0,0.0,0.0,0.0,68.73578969898517,None
309,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.5754643889958969,70.63626287900844,None,1.0,blue,,,10.0,1.0,0.0,1.0,70.63626287900844,None
310,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.4866598899825476,71.71901038198848,None,1.0,red,,,1.0,2.0,0.0,2.0,71.71901038198848,None
311,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.7357238880067598,72.71890392899512,None,1.0,blue,,,8.0,3.0,0.0,3.0,72.71890392899512,None
312,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,1.1371296980069021,73.96948971800157,None,1.0,green,,,7.0,4.0,0.0,4.0,73.96948971800157,None
313,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.7986532200011425,75.62085127999308,None,1.0,green,,,5.0,5.0,0.0,5.0,75.62085127999308,None
314,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.8339444269950036,76.93881866600714,None,1.0,blue,,,9.0,6.0,0.0,6.0,76.93881866600714,None
315,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.5469749170006253,78.28862013798789,None,1.0,blue,,,11.0,7.0,0.0,7.0,78.28862013798789,None
316,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.6927405729948077,79.33879074099241,None,1.0,red,,,3.0,8.0,0.0,8.0,79.33879074099241,None
317,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.5712875720055308,80.53628749400376,None,1.0,green,,,6.0,9.0,0.0,9.0,80.53628749400376,None
318,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.6048242989927529,81.62071814399678,None,1.0,green,,,4.0,10.0,0.0,10.0,81.62071814399678,None
319,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.5919320800167043,82.73858573299367,None,1.0,red,,,0.0,11.0,0.0,11.0,82.73858573299367,None
320,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,2.3631595759943598,83.83621522798784,None,1.0,green,,,5.0,12.0,1.0,0.0,83.83621522798784,None
321,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.7629526020027697,86.70438318600645,None,1.0,red,,,0.0,13.0,1.0,1.0,86.70438318600645,None
322,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.6802695240185129,87.97205811500315,None,1.0,blue,,,8.0,14.0,1.0,2.0,87.97205811500315,None
323,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,1.0969868260144722,89.1553086680069,None,1.0,red,,,2.0,15.0,1.0,3.0,89.1553086680069,None
324,,,,cong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.5913941990002058,90.75391040599787,None,1.0,red,,,1.0,16.0,1.0,4.0,90.75391040599787,None
325,,,,incong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.9991964359942358,91.85200717000409,None,1.0,blue,,,9.0,17.0,1.0,5.0,91.85200717000409,None
326,,,,incong,left,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,red,1.0,,,,,2020.1.2,1.0,left,0.6252954730007332,93.35278831000325,None,1.0,green,,,4.0,18.0,1.0,6.0,93.35278831000325,None
327,,,,cong,down,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,green,1.0,,,,,2020.1.2,1.0,down,0.8890626149950549,94.48505465500055,None,1.0,green,,,6.0,19.0,1.0,7.0,94.48505465500055,None
328,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.6395564420090523,95.88635316598813,None,1.0,red,,,3.0,20.0,1.0,8.0,95.88635316598813,None
329,,,,incong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.9614758859970608,97.0893270529923,None,1.0,green,,,7.0,21.0,1.0,9.0,97.0893270529923,None
330,,,,cong,right,2020_Apr_04_1338,stroop,,,59.7418969568182,,,,,blue,1.0,,,,,2020.1.2,1.0,right,0.4635228230035864,98.55237460299395,None,1.0,blue,,,11.0,22.0,1.0,10.0,98.55237460299395,None
