0.9777 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
34.5581 	EXP 	New trial (rep=16, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
34.5582 	EXP 	window1: recordFrameIntervals = False
34.5601 	DATA 	Keypress: right
34.5711 	EXP 	letter_left: autoDraw = False
34.5711 	EXP 	letter_right: autoDraw = False
34.5711 	EXP 	letter_left: text = 'B'
34.5711 	EXP 	letter_right: text = 'A'
34.5713 	EXP 	window1: recordFrameIntervals = False
34.6884 	EXP 	letter_left: autoDraw = True
34.6884 	EXP 	letter_right: autoDraw = True
35.0763 	EXP 	New trial (rep=16, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
35.0764 	EXP 	window1: recordFrameIntervals = False
35.0783 	DATA 	Keypress: right
35.0923 	EXP 	letter_left: autoDraw = False
35.0923 	EXP 	letter_right: autoDraw = False
35.0923 	EXP 	letter_left: text = 'B'
35.0923 	EXP 	letter_right: text = 'A'
35.0924 	EXP 	window1: recordFrameIntervals = False
35.2064 	EXP 	letter_left: autoDraw = True
35.2064 	EXP 	letter_right: autoDraw = True
35.5612 	EXP 	New trial (rep=17, index=0): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
35.5641 	EXP 	window1: recordFrameIntervals = False
35.5660 	DATA 	Keypress: right
35.5898 	EXP 	letter_left: autoDraw = False
35.5898 	EXP 	letter_right: autoDraw = False
35.5898 	EXP 	letter_left: text = 'A'
35.5898 	EXP 	letter_right: text = 'B'
35.5901 	EXP 	window1: recordFrameIntervals = False
35.6898 	EXP 	letter_left: autoDraw = True
35.6898 	EXP 	letter_right: autoDraw = True
36.0587 	EXP 	New trial (rep=17, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
36.0589 	EXP 	window1: recordFrameIntervals = False
36.0605 	DATA 	Keypress: left
36.0708 	EXP 	letter_left: autoDraw = False
36.0708 	EXP 	letter_right: autoDraw = False
36.0708 	EXP 	letter_left: text = 'A'
36.0708 	EXP 	letter_right: text = 'B'
36.0710 	EXP 	window1: recordFrameIntervals = False
36.1895 	EXP 	letter_left: autoDraw = True
36.1895 	EXP 	letter_right: autoDraw = True
36.5434 	EXP 	New trial (rep=18, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
36.5459 	EXP 	window1: recordFrameIntervals = False
36.5477 	DATA 	Keypress: left
36.5722 	EXP 	letter_left: autoDraw = False
36.5722 	EXP 	letter_right: autoDraw = False
36.5722 	EXP 	letter_left: text = 'B'
36.5722 	EXP 	letter_right: text = 'A'
36.5724 	EXP 	window1: recordFrameIntervals = False
36.6728 	EXP 	letter_left: autoDraw = True
36.6728 	EXP 	letter_right: autoDraw = True
37.0263 	EXP 	New trial (rep=18, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
37.0265 	EXP 	window1: recordFrameIntervals = False
37.0284 	DATA 	Keypress: right
37.0378 	EXP 	letter_left: autoDraw = False
37.0378 	EXP 	letter_right: autoDraw = False
37.0378 	EXP 	letter_left: text = 'B'
37.0378 	EXP 	letter_right: text = 'A'
37.0380 	EXP 	window1: recordFrameIntervals = False
37.1554 	EXP 	letter_left: autoDraw = True
37.1554 	EXP 	letter_right: autoDraw = True
37.5106 	EXP 	New trial (rep=19, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
37.5108 	EXP 	window1: recordFrameIntervals = False
37.5128 	DATA 	Keypress: right
37.5264 	EXP 	letter_left: autoDraw = False
37.5264 	EXP 	letter_right: autoDraw = False
37.5264 	EXP 	letter_left: text = 'B'
37.5264 	EXP 	letter_right: text = 'A'
37.5266 	EXP 	window1: recordFrameIntervals = False
37.6387 	EXP 	letter_left: autoDraw = True
37.6387 	EXP 	letter_right: autoDraw = True
37.9777 	EXP 	New trial (rep=19, index=1): OrderedDict([('left', 'A'), ('right', 'B'), ('correctAns', 'left')])
37.9806 	EXP 	window1: recordFrameIntervals = False
37.9826 	DATA 	Keypress: right
38.0058 	EXP 	letter_left: autoDraw = False
38.0058 	EXP 	letter_right: autoDraw = False
38.0058 	EXP 	letter_left: text = 'A'
38.0058 	EXP 	letter_right: text = 'B'
38.0060 	EXP 	window1: recordFrameIntervals = False
38.1062 	EXP 	letter_left: autoDraw = True
38.1062 	EXP 	letter_right: autoDraw = True
38.5118 	EXP 	New trial (rep=20, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
38.5153 	EXP 	window1: recordFrameIntervals = False
38.5173 	DATA 	Keypress: left
38.5386 	EXP 	letter_left: autoDraw = False
38.5386 	EXP 	letter_right: autoDraw = False
38.5386 	EXP 	letter_left: text = 'B'
38.5386 	EXP 	letter_right: text = 'A'
38.5388 	EXP 	window1: recordFrameIntervals = False
38.6389 	EXP 	letter_left: autoDraw = True
38.6389 	EXP 	letter_right: autoDraw = True
38.9950 	EXP 	New trial (rep=20, index=1): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
38.9952 	EXP 	window1: recordFrameIntervals = False
38.9972 	DATA 	Keypress: right
39.0220 	EXP 	letter_left: autoDraw = False
39.0220 	EXP 	letter_right: autoDraw = False
39.0220 	EXP 	letter_left: text = 'B'
39.0220 	EXP 	letter_right: text = 'A'
39.0223 	EXP 	window1: recordFrameIntervals = False
39.1219 	EXP 	letter_left: autoDraw = True
39.1219 	EXP 	letter_right: autoDraw = True
39.5450 	EXP 	New trial (rep=21, index=0): OrderedDict([('left', 'B'), ('right', 'A'), ('correctAns', 'right')])
39.5452 	EXP 	window1: recordFrameIntervals = False
39.5473 	DATA 	Keypress: right
39.5729 	EXP 	letter_left: autoDraw = False
